"Carrier Group","Delivery Type","Segment","Sms Relay","Sms Phone Number","Date","MonthYear","Quarter","Week","Sent","Delivered","Clicks","Unique Clicks","Clicks to Sent Rate","Unique Clicks to Sent Rate","Unsubscribes","Unique Unsubscribes","Bounces","Refusals","Revenue","RPS","Complaints","Unique Complaints"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-02-11","Feb, 2026","Q1, 2026","Week 07, 2026","52","52","55","40","105.7692","76.9231","0","0","1","0","0.2","0.0038461538461538464","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","5","5","5","5","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","23","23","23","19","100.0000","82.6087","0","0","0","0","5.1556","0.22415652173913042","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","106","106","96","73","90.5660","68.8679","0","0","0","0","2.5017000000000005","0.02360094339622642","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","85","85","83","65","97.6471","76.4706","0","0","0","0","0.3779","0.004445882352941176","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","82","82","83","63","101.2195","76.8293","0","0","0","0","1.9339","0.023584146341463413","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","110","110","104","81","94.5455","73.6364","0","0","0","0","1.0926","0.009932727272727274","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","97","97","104","75","107.2165","77.3196","0","0","0","0","1.4588","0.01503917525773196","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","104","103","91","74","87.5000","71.1538","0","0","0","0","0.45380000000000004","0.004363461538461539","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","101","101","108","79","106.9307","78.2178","0","0","0","0","0.39","0.0038613861386138613","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","100","99","111","80","111.0000","80.0000","0","0","0","0","0.5758","0.005758","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","+15126314484","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","90","90","88","65","97.7778","72.2222","0","0","0","0","0.2","0.0022222222222222222","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","13","3","14","13","107.6923","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","12","0","11","11","91.6667","91.6667","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","32","0","32","32","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","99","0","99","99","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","118","0","118","118","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","200","0","200","200","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","272","253","547","272","201.1029","100.0000","0","0","0","0","2.7221","0.010007720588235295","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","209","199","421","209","201.4354","100.0000","0","0","0","0","2.6734","0.012791387559808612","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","159","150","334","159","210.0629","100.0000","0","0","0","0","5.330499999999999","0.0335251572327044","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","146","136","300","145","205.4795","99.3151","0","0","0","0","2.4347","0.016676027397260273","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","111","106","243","111","218.9189","100.0000","0","0","0","0","3.6309","0.032710810810810814","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","48","47","114","48","237.5000","100.0000","0","0","0","0","0.4231","0.008814583333333332","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","7","7","17","7","242.8571","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","Clicker","Volt Relay US","20407","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","10","10","24","10","240.0000","100.0000","0","0","0","0","7.183600000000001","0.7183600000000001","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","32","32","3","2","9.3750","6.2500","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","34","34","0","0","0.0000","0.0000","0","0","0","0","0.272","0.008","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","13","13","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","15","15","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","13","13","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","12","12","1","1","8.3333","8.3333","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","9","9","2","2","22.2222","22.2222","0","0","0","0","0.2","0.022222222222222223","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","12","12","2","2","16.6667","16.6667","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","12","12","1","1","8.3333","8.3333","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","17","17","1","1","5.8824","5.8824","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","17","17","2","2","11.7647","11.7647","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","23","23","2","2","8.6957","8.6957","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","36","36","9","6","25.0000","16.6667","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","39","39","1","1","2.5641","2.5641","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","45","45","3","3","6.6667","6.6667","0","0","0","0","0.7638","0.016973333333333333","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","27","27","2","2","7.4074","7.4074","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","27","27","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","16","16","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","12","12","1","1","8.3333","8.3333","0","0","0","0","0.3439","0.02865833333333333","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","17","17","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","18","18","2","2","11.1111","11.1111","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","9","8","2","2","22.2222","22.2222","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","15","15","2","2","13.3333","13.3333","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","19","19","6","3","31.5789","15.7895","0","0","0","0","0.3453","0.018173684210526314","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","11","11","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","22","22","4","4","18.1818","18.1818","0","0","0","0","0.3427","0.015577272727272728","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","22","22","6","3","27.2727","13.6364","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","22","22","1","1","4.5455","4.5455","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","43","43","5","4","11.6279","9.3023","0","0","0","0","0.3374","0.007846511627906977","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","30","30","2","2","6.6667","6.6667","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","27","27","2","2","7.4074","7.4074","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","18","17","1","1","5.5556","5.5556","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","19","19","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","17","17","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","9","9","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","13","13","7","2","53.8462","15.3846","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","12","12","1","1","8.3333","8.3333","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","18","18","3","3","16.6667","16.6667","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","16","16","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","9","9","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","27","27","2","2","7.4074","7.4074","0","0","0","0","0.19","0.007037037037037037","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","31","31","3","3","9.6774","9.6774","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","23","23","3","3","13.0435","13.0435","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","33","33","3","3","9.0909","9.0909","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","40","40","3","3","7.5000","7.5000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","26","26","1","1","3.8462","3.8462","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","25","25","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","25","25","4","4","16.0000","16.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","18","18","2","2","11.1111","11.1111","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","20","20","5","4","25.0000","20.0000","0","0","0","0","1.8170000000000002","0.09085000000000001","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","12","11","2","2","16.6667","16.6667","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","9","9","2","1","22.2222","11.1111","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","15","15","1","1","6.6667","6.6667","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","16","16","3","3","18.7500","18.7500","0","0","0","0","0.3779","0.02361875","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","16","16","5","3","31.2500","18.7500","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","14","14","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","22","22","5","5","22.7273","22.7273","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","40","40","6","5","15.0000","12.5000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","41","41","4","4","9.7561","9.7561","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","27","27","2","2","7.4074","7.4074","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-16","Feb, 2026","Q1, 2026","Week 08, 2026","41","40","3","3","7.3171","7.3171","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-15","Feb, 2026","Q1, 2026","Week 07, 2026","81","79","19","14","23.4568","17.2840","0","0","0","0","1.8746","0.02314320987654321","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-14","Feb, 2026","Q1, 2026","Week 07, 2026","127","122","16","14","12.5984","11.0236","0","0","0","0","0.17","0.0013385826771653544","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-13","Feb, 2026","Q1, 2026","Week 07, 2026","112","106","15","13","13.3929","11.6071","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-12","Feb, 2026","Q1, 2026","Week 07, 2026","119","108","40","30","33.6134","25.2101","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-11","Feb, 2026","Q1, 2026","Week 07, 2026","41","41","2","1","4.8780","2.4390","0","0","1","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","7","7","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","9","9","2","2","22.2222","22.2222","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","12","12","3","3","25.0000","25.0000","0","0","0","0","0.4223","0.03519166666666667","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","12","12","2","2","16.6667","16.6667","0","0","0","0","0.2","0.016666666666666666","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","21","21","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","20","20","1","1","5.0000","5.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","17","17","1","1","5.8824","5.8824","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","28","28","3","3","10.7143","10.7143","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","39","39","7","7","17.9487","17.9487","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","35","35","1","1","2.8571","2.8571","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","43","43","3","3","6.9767","6.9767","0","0","0","0","1.1014","0.02561395348837209","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-16","Feb, 2026","Q1, 2026","Week 08, 2026","50","48","11","9","22.0000","18.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-15","Feb, 2026","Q1, 2026","Week 07, 2026","79","77","15","12","18.9873","15.1899","0","0","0","0","0.4466","0.0056531645569620256","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-14","Feb, 2026","Q1, 2026","Week 07, 2026","122","119","16","14","13.1148","11.4754","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-13","Feb, 2026","Q1, 2026","Week 07, 2026","110","105","21","17","19.0909","15.4545","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-12","Feb, 2026","Q1, 2026","Week 07, 2026","109","102","31","24","28.4404","22.0183","0","0","1","0","0.5800000000000001","0.005321100917431193","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-11","Feb, 2026","Q1, 2026","Week 07, 2026","41","41","5","4","12.1951","9.7561","0","0","0","0","0.3805","0.009280487804878048","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","3","3","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","7","7","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","8","8","3","2","37.5000","25.0000","0","0","1","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","19","19","3","3","15.7895","15.7895","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","21","21","4","4","19.0476","19.0476","0","0","0","0","0.2","0.009523809523809525","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","19","19","2","2","10.5263","10.5263","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","16","16","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","24","24","2","2","8.3333","8.3333","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","28","28","5","4","17.8571","14.2857","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","23","23","2","2","8.6957","8.6957","0","0","0","0","0.2","0.008695652173913044","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","29","29","2","2","6.8966","6.8966","0","0","0","0","0.38","0.01310344827586207","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","3","0","3","3","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","6","0","6","6","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","5","0","5","5","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","15","0","15","15","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","19","0","19","19","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","23","0","23","23","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","42","39","48","42","114.2857","100.0000","0","0","0","0","1.292","0.03076190476190476","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","34","32","39","34","114.7059","100.0000","0","0","0","0","1.0915","0.032102941176470584","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","38","35","41","37","107.8947","97.3684","0","0","0","0","1.6528","0.04349473684210527","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","45","40","48","45","106.6667","100.0000","0","0","0","0","0.3756","0.008346666666666667","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","38","36","48","38","126.3158","100.0000","0","0","0","0","1.4998999999999998","0.03947105263157894","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","22","18","24","22","109.0909","100.0000","0","0","0","0","0.2","0.009090909090909092","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","5","5","5","5","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsCampaign","New Data","Volt Relay US","20407","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","4","4","4","4","100.0000","100.0000","0","0","0","0","0","0","0","0"
"USCellular","SmsTrigger","TriggeredSend","Volt Relay US","+15122546961","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","5","5","6","4","120.0000","80.0000","0","0","0","0","0.8114","0.16228","0","0"
